Zip Code,title,disaster number,Declaration Date,County,t+1,t+2,t+3,t+4,t+5,t+6,t+1p,t+2p,t+3p,t+4p,t+5p,t+6p
10075,SNOW,3184,2003-03,New York County,0.008792225821379063,0.009021406727828696,0.008789210486437327,0.008111762054979765,0.007897481746386603,0.008131283264340539,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10012,SNOW,3184,2003-03,New York County,0.009031276737332394,0.015168645185603903,0.01763341067285373,0.012676698586411295,0.003692363112391961,-0.0018842530282637824,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10038,SNOW,3184,2003-03,New York County,0.019772614928324158,0.03296170625302963,0.049038010323791736,0.06038917468127925,0.059481122126133774,0.04778021102926533,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10030,SNOW,3184,2003-03,New York County,0.022047832585949226,0.03034734917733095,0.034421575585521724,0.02915951972555741,0.016999999999999904,0.0029498525073745627,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10017,SNOW,3184,2003-03,New York County,0.01332741003998228,0.017097764138535698,0.0209051724137932,0.022588135951023824,0.02064409578860449,0.016181229773462702,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10005,SNOW,3184,2003-03,New York County,0.015013187259078853,0.027183689786128395,0.039307258221443764,0.045309867066092524,0.04137560451370237,0.03302373581011353,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10044,SNOW,3184,2003-03,New York County,0.01768819415878231,0.02021018593371049,0.022583201267828867,0.02169701666020929,0.016116799393249837,0.007837283075200705,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10280,SNOW,3184,2003-03,New York County,0.010845986984815648,0.012262415695892148,0.010902483343428138,0.008088675853804572,0.006835066864784522,0.007378984651711827,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10069,SNOW,3184,2003-03,New York County,0.015434016987777131,0.01448536162399261,0.007843137254901933,-0.002993115833582749,-0.012108475933153229,-0.015903565640194458,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10006,SNOW,3184,2003-03,New York County,0.015081563558017931,0.016676773802304368,0.015210259469132126,0.011163337250293727,0.007263219058686766,0.0054802422843958105,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
10004,SNOW,3184,2003-03,New York County,0.021132897603485908,0.031363345423511824,0.04013239553165082,0.042959427207637235,0.03756674294431739,0.028854989891563987,0.006169467242770508,0.006403257300386761,0.006770820912723089,0.007103062354300152,0.007217076211551114,0.007284178240425981
60657,SEVERE WINTER STORM AND SNOWSTORM,1960,2011-03,Cook County,-0.010977337110481544,-0.010383100608664542,-0.00904486251808978,-0.001825483753194579,0.001097293343087058,-0.004018998903909443,-0.004271281401762469,-0.0038379140151646477,-0.0039912579758819315,-0.0034721226975777,-0.002948760771356286,-0.002550423388676619
60657,IL-WINTER STORM  1/1/99,3134,1999-01,Cook County,0.007368421052631469,0.005224660397074254,0.0067567567567568,0.006711409395973257,0.008717948717948731,0.009659379766141285,0.006044711630260564,0.005491606011588424,0.0055298164503363905,0.005426437185468076,0.005347499238603034,0.005286528940854836
60657,ILLINOIS WINTER SNOW STORMS,3161,2001-01,Cook County,0.007733952049497228,0.00652340752110514,0.006099885627144586,0.006062902614626831,0.0060263653483991755,0.007487832272557116,0.006570294582072513,0.006238573837924625,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505
60614,SEVERE WINTER STORM AND SNOWSTORM,1960,2011-03,Cook County,-0.007285974499089298,-0.006727828746177389,-0.005849753694581295,-0.002787240631774491,0.003105590062111752,0.004334365325077361,-0.004271281401762469,-0.0038379140151646477,-0.0039912579758819315,-0.0034721226975777,-0.002948760771356286,-0.002550423388676619
60614,IL-WINTER STORM  1/1/99,3134,1999-01,Cook County,0.007640067911714787,0.004212299915753892,0.004614093959731447,0.005010438413361129,0.0058163689239718605,0.00660883932259404,0.006044711630260564,0.005491606011588424,0.0055298164503363905,0.005426437185468076,0.005347499238603034,0.005286528940854836
60614,ILLINOIS WINTER SNOW STORMS,3161,2001-01,Cook County,0.007210750573582336,0.006182883176049536,0.006144890038809914,0.006107360977177789,0.005750798722044648,0.005400254129606097,0.006570294582072513,0.006238573837924625,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505
60640,SEVERE WINTER STORM AND SNOWSTORM,1960,2011-03,Cook County,-0.017892644135188873,-0.014676113360323928,-0.013867488443759624,-0.018750000000000044,-0.02123142250530785,-0.009761388286334105,-0.004271281401762469,-0.0038379140151646477,-0.0039912579758819315,-0.0034721226975777,-0.002948760771356286,-0.002550423388676619
60640,IL-WINTER STORM  1/1/99,3134,1999-01,Cook County,0.012374323279195742,0.006875477463712754,0.006828528072837736,0.006782215523737811,0.006736526946107714,0.008178438661710086,0.006044711630260564,0.005491606011588424,0.0055298164503363905,0.005426437185468076,0.005347499238603034,0.005286528940854836
60640,ILLINOIS WINTER SNOW STORMS,3161,2001-01,Cook County,0.014697569248162791,0.012813370473537587,0.012651265126512712,0.01195002715915261,0.010735373054213682,0.010621348911311834,0.006570294582072513,0.006238573837924625,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505
60647,SEVERE WINTER STORM AND SNOWSTORM,1960,2011-03,Cook County,-0.007711038961038973,-0.0024539877300613355,-0.002460024600245969,-0.002877106452938705,0.0012366034624897715,0.002881844380403509,-0.004271281401762469,-0.0038379140151646477,-0.0039912579758819315,-0.0034721226975777,-0.002948760771356286,-0.002550423388676619
60647,IL-WINTER STORM  1/1/99,3134,1999-01,Cook County,0.011350059737156526,0.0070880094506793325,0.0058651026392961825,0.0052478134110787176,0.005220417633410746,0.00577034045008662,0.006044711630260564,0.005491606011588424,0.0055298164503363905,0.005426437185468076,0.005347499238603034,0.005286528940854836
60647,ILLINOIS WINTER SNOW STORMS,3161,2001-01,Cook County,0.00990099009900991,0.0066844919786095405,0.005312084993359889,0.003522677234698346,0.003510311540149136,0.0026235242675993753,0.006570294582072513,0.006238573837924625,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505
60618,SEVERE WINTER STORM AND SNOWSTORM,1960,2011-03,Cook County,-0.014570552147239237,-0.011284046692606964,-0.010625737898465215,-0.007955449482895838,-0.003608660785886175,-0.002414486921529125,-0.004271281401762469,-0.0038379140151646477,-0.0039912579758819315,-0.0034721226975777,-0.002948760771356286,-0.002550423388676619
60618,IL-WINTER STORM  1/1/99,3134,1999-01,Cook County,0.007941356139279154,0.0042424242424241605,0.003017501508750797,0.003008423586040809,0.0029994001199760145,0.004186602870813294,0.006044711630260564,0.005491606011588424,0.0055298164503363905,0.005426437185468076,0.005347499238603034,0.005286528940854836
60618,ILLINOIS WINTER SNOW STORMS,3161,2001-01,Cook County,0.01512455516014244,0.0118317265556529,0.011260285838025077,0.009850107066381229,0.00932994062765058,0.007983193277310896,0.006570294582072513,0.006238573837924625,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505
