Disaster Number,Household Program Declared,Individual Assistance Program Declared,Public Assistance Program Declared,Hazard Mitigation Program Declared,State,Declaration Date,Fiscal Year Declared,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Declared County Area,Place Code,CountyName
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Rogers (County),99131.0,Rogers  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Ottawa (County),99115.0,Ottawa  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Sequoyah (County),99135.0,Sequoyah  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Murray (County),99099.0,Murray  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Barton (County),99011.0,Barton  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Howell (County),99091.0,Howell  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Wagoner (County),99145.0,Wagoner  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Lewis (County),99111.0,Lewis  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Chariton (County),99041.0,Chariton  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Daviess (County),99061.0,Daviess  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Cole (County),99051.0,Cole  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Cape Girardeau (County),99031.0,Cape Girardeau  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Payne (County),99119.0,Payne  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Adair (County),99001.0,Adair  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Buchanan (County),99021.0,Buchanan  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Harrison (County),99081.0,Harrison  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Johnson (County),99101.0,Johnson  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Oklahoma (County),99109.0,Oklahoma  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Franklin (County),99071.0,Franklin  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Cooper (County),99053.0,Cooper  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Benton (County),99015.0,Benton  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Stephens (County),99137.0,Stephens  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Carter (County),99035.0,Carter  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Texas (County),99139.0,Texas  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Dent (County),99065.0,Dent  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Andrew (County),99003.0,Andrew  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Hickory (County),99085.0,Hickory  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Carroll (County),99033.0,Carroll  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Bates (County),99013.0,Bates  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Boone (County),99019.0,Boone  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Barry (County),99009.0,Barry  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Dunklin (County),99069.0,Dunklin  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Iron (County),99093.0,Iron  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Cass (County),99037.0,Cass  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Knox (County),99103.0,Knox  County
3281,0,0,0,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Henry (County),99083.0,Henry  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Clark (County),99045.0,Clark  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Woods (County),99151.0,Woods  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Dade (County),99057.0,Dade  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Cedar (County),99039.0,Cedar  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Roger Mills (County),99129.0,Roger Mills  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Washita (County),99149.0,Washita  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Crawford (County),99055.0,Crawford  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Gasconade (County),99073.0,Gasconade  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Clay (County),99047.0,Clay  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Jasper (County),99097.0,Jasper  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Lawrence (County),99109.0,Lawrence  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Holt (County),99087.0,Holt  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Callaway (County),99027.0,Callaway  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Clinton (County),99049.0,Clinton  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Christian (County),99043.0,Christian  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Tillman (County),99141.0,Tillman  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Camden (County),99029.0,Camden  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Woodward (County),99153.0,Woodward  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Butler (County),99023.0,Butler  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Audrain (County),99007.0,Audrain  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Lafayette (County),99107.0,Lafayette  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Gentry (County),99075.0,Gentry  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Jackson (County),99095.0,Jackson  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Seminole (County),99133.0,Seminole  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Atchison (County),99005.0,Atchison  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Laclede (County),99105.0,Laclede  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Dallas (County),99059.0,Dallas  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Howard (County),99089.0,Howard  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Bollinger (County),99017.0,Bollinger  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Washington (County),99147.0,Washington  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Douglas (County),99067.0,Douglas  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Grundy (County),99079.0,Grundy  County
3280,0,0,1,0,OK,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2008-01-03T00:00:00.000Z,2011-02-28T00:00:00.000Z,Tulsa (County),99143.0,Tulsa  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Greene (County),99077.0,Greene  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Caldwell (County),99025.0,Caldwell  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,DeKalb (County),99063.0,DeKalb  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Jefferson (County),99099.0,Jefferson  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Livingston (County),99117.0,Livingston  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Marion (County),99127.0,Marion  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Linn (County),99115.0,Linn  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Mississippi (County),99133.0,Mississippi  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Moniteau (County),99135.0,Moniteau  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Monroe (County),99137.0,Monroe  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Maries (County),99125.0,Maries  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,McDonald (County),99119.0,McDonald  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,New Madrid (County),99143.0,New Madrid  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Lincoln (County),99113.0,Lincoln  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Oregon (County),99149.0,Oregon  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Macon (County),99121.0,Macon  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Montgomery (County),99139.0,Montgomery  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Mercer (County),99129.0,Mercer  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Pemiscot (County),99155.0,Pemiscot  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Platte (County),99165.0,Platte  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Randolph (County),99175.0,Randolph  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Newton (County),99145.0,Newton  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Schuyler (County),99197.0,Schuyler  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,St. Charles (County),99183.0,St. Charles  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Allen (County),99001.0,Allen  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Morgan (County),99141.0,Morgan  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Miller (County),99131.0,Miller  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Shelby (County),99205.0,Shelby  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Statewide,0.0,Statewide County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Saline (County),99195.0,Saline  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Cherokee (County),99021.0,Cherokee  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Madison (County),99123.0,Madison  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Ozark (County),99153.0,Ozark  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Taney (County),99213.0,Taney  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,St. Louis (County),99189.0,St. Louis  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Washington (County),99221.0,Washington  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Pike (County),99163.0,Pike  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Bourbon (County),99011.0,Bourbon  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Coffey (County),99031.0,Coffey  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Wayne (County),99223.0,Wayne  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Ralls (County),99173.0,Ralls  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Dickinson (County),99041.0,Dickinson  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Sullivan (County),99211.0,Sullivan  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Brown (County),99013.0,Brown  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Phelps (County),99161.0,Phelps  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,St. Louis,65000.0,St. Louis County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Anderson (County),99003.0,Anderson  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Osage (County),99151.0,Osage  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,St. Francois (County),99187.0,St. Francois  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Chautauqua (County),99019.0,Chautauqua  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Worth (County),99227.0,Worth  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Stoddard (County),99207.0,Stoddard  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Edwards (County),99047.0,Edwards  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Stone (County),99209.0,Stone  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Scotland (County),99199.0,Scotland  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Cloud (County),99029.0,Cloud  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Webster (County),99225.0,Webster  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Butler (County),99015.0,Butler  County
3281,0,0,1,0,MO,2007-12,2008,EM,Severe Ice Storm,SEVERE WINTER STORMS,2007-12,2007-12-15T00:00:00.000Z,2011-03-15T00:00:00.000Z,Pulaski (County),99169.0,Pulaski  County
3282,0,0,1,0,KS,2007-12,2008,EM,Severe Storm(s),SEVERE WINTER STORMS,2007-12,2007-12-19T00:00:00.000Z,2011-03-15T00:00:00.000Z,Cheyenne (County),99023.0,Cheyenne  County
